;2013;2014;2015;2016;2017;2018
user12252;0.0;0.0;3.2258064516129035;0.0;0.14684287812041116;0.2597402597402597
user12253;;0.0;2.9411764705882346;1.4792899408284024;2.3972602739726026;0.0
user12254;;0.2890173410404624;0.0;;;
user12255;;0.0;0.0;0.24330900243309006;0.0;0.0
user12256;;0.0;0.3861003861003861;0.0;0.0;0.0
user12257;;;;0.0;0.10080645161290322;0.0
user12258;;3.0303030303030303;0.0;0.0;;
user12259;;0.0;0.0;1.293103448275862;1.5165031222123104;
user12260;0.21097046413502107;0.0;0.0;0.0;0.0;7.6923076923076925
user12261;;0.0;0.8403361344537815;0.10030090270812438;0.0;0.30075187969924816
user12262;;0.0;0.0;0.3448275862068966;0.0;0.0
user12263;;0.4016064257028112;0.0;;;
user12264;0.0;0.6578947368421052;0.0;0.9259259259259258;0.5025125628140703;2.1052631578947367
user12265;0.0;0.0;18.181818181818183;;;
user12266;;0.4545454545454545;0.0;0.0;;
user12267;;0.0;1.1075949367088609;1.132686084142395;1.4184397163120568;4.761904761904762
user12268;0.0;0.0;1.6129032258064515;0.0;1.2048192771084338;0.0
user12269;;0.0;0.0;0.5221932114882507;0.21754894851341552;0.1251564455569462
user12270;0.0;0.0;0.0;0.0;0.0;2.2988505747126435
user12271;;0.0;0.0;0.0;0.27472527472527475;0.0
user12272;0.0;0.0;0.0;0.0;0.8333333333333334;0.0
user12273;;0.0;0.0;0.0;0.0;0.07309941520467836
user12274;;0.0;0.3696857670979667;0.0;0.43859649122807015;0.0
user12275;;0.08695652173913042;0.09478672985781993;0.052083333333333336;0.0336417157275021;0.26002166847237274
user12276;;0.0;1.5625;0.0;0.0;0.0
user12277;;0.0;1.6129032258064515;0.0;;
user12278;;0.0;0.0;0.0;0.99009900990099;3.278688524590164
user12279;0.09638554216867468;3.658536585365853;;;;
user12280;;0.11876484560570072;0.0;0.0;;0.0
user12281;;0.0;0.0;0.0;0.2347417840375587;0.3748828491096533
user12282;0.0;0.0;0.0;;;
user12283;0.0;0.2386634844868735;0.0;0.0;;
user12284;0.3424657534246575;0.4819277108433736;0.4319654427645789;0.4587155963302753;0.0;5.263157894736842
user12285;;0.0;0.9174311926605504;0.0;0.0;0.0
user12286;;20.0;0.0;0.0;0.0;
user12287;0.0;0.0;0.10070493454179257;0.0;0.0;
user12288;0.0;0.0;0.0;0.0;0.0;13.043478260869565
user12289;;0.0;0.11503067484662576;0.0;0.0;0.0
user12290;2.083333333333333;0.0;0.0;0.0;0.0;
user12291;11.538461538461537;0.0;1.6666666666666667;6.382978723404255;2.1739130434782608;0.0
user12292;;0.0;0.0;0.6359300476947536;0.3484320557491289;0.0
user12293;0.0;0.0;0.0;3.333333333333333;0.0;0.0
user12294;;0.0;0.0;12.5;;
user12295;;0.0;;0.0;0.0;0.08389261744966442
user12296;;0.0;0.4098360655737705;0.23696682464454974;0.0;0.12674271229404308
user12297;;0.0;0.1610305958132045;0.0;;
user12298;;0.0;0.1034126163391934;0.0;0.0;0.0
user12299;;;1.593625498007968;;;
user12300;;;0.11689070718877848;0.0;0.0;
user12301;;0.0;0.0;0.0;0.12919896640826875;0.4329004329004329
user12302;;0.0;0.0;0.3952569169960474;0.13774104683195593;0.0
user12303;;0.0;0.2793296089385475;0.0;0.0;0.0
user12304;0.0;0.0;0.8849557522123894;0.0;1.0638297872340423;0.0
user12305;0.0;0.0;0.0;0.0;0.0;3.8461538461538463
user12306;;0.0;;0.06527415143603134;0.0;0.0
user12307;;0.09606147934678194;0.0;0.0;0.0;
user12308;16.129032258064516;12.244897959183671;18.75;9.89010989010989;11.320754716981131;15.789473684210524
user12309;;0.0;0.0;0.0;0.1004016064257028;0.1083130246412131
user12310;0.0;0.7751937984496124;0.0;0.0;;
user12311;0.3603603603603603;0.0;0.0;0.0;4.545454545454546;
user12312;;0.0;0.0;0.1422475106685633;0.5371530886302597;0.2808988764044944
user12313;;0.08635578583765112;0.5952380952380952;0.0;0.0;
user12314;;0.0;1.0526315789473684;0.0;0.0;0.0
user12315;0.1240694789081886;0.0;0.0;0.0;0.0;
user12316;;1.98019801980198;0.0;0.4140786749482402;0.4807692307692308;0.4123711340206186
user12317;;0.0;1.020408163265306;0.0;0.0;1.7543859649122806
user12318;;0.0;3.2258064516129035;0.0;1.2048192771084338;0.0
user12319;;0.0;0.0;0.10905125408942204;0.0;0.0
user12320;;0.0;0.0;0.1336898395721925;0.2178649237472767;0.0
user12321;0.0;0.1510574018126888;0.0;0.0;0.0;0.0
user12322;;0.0;0.0;0.0;0.42194092827004215;0.13761467889908258
user12323;;0.0;0.78125;0.0;0.0;0.0
user12324;0.0;0.0;0.0;6.666666666666668;21.428571428571427;13.333333333333336
user12325;0.0;0.0;0.9803921568627452;0.0;1.1764705882352942;0.0
user12326;;0.0;0.0;0.11148272017837237;0.0;0.0
user12327;;0.0;0.0;0.0;0.08183306055646483;0.18248175182481752
user12328;5.0;0.0;0.0;2.2222222222222223;0.0;5.882352941176469
user12329;0.0;0.0;0.0;0.0;5.882352941176469;
user12330;;0.0;2.5;0.0;;
user12331;;0.15479876160990713;0.0;0.0;0.0;
user12332;;0.0;0.0;0.0;1.0526315789473684;
user12333;;0.0;0.0;1.851851851851852;0.0;0.0
user12334;;0.0;0.0;0.0;0.78125;0.0
user12335;;0.0;0.0;0.0;0.19305019305019305;0.0
user12336;0.0;0.0;0.0;0.0;2.5;0.0
user12337;;0.0;0.42598509052183176;0.0;0.0;0.966183574879227
user12338;;0.0;0.0;0.0;0.43478260869565216;1.8461538461538465
user12339;0.0;0.21598272138228944;0.0;0.0;0.0;0.0
user12340;0.4273504273504274;0.8321775312066574;0.3484320557491289;0.0;0.0;0.0
user12341;;;0.0;0.07704160246533129;0.0;0.0
user12342;;0.0;0.0;0.0;6.25;0.9259259259259258
user12343;0.0;0.0;6.25;0.0;0.0;2.564102564102564
user12344;;4.545454545454546;0.0;1.3157894736842104;0.0;7.142857142857142
user12345;;0.7633587786259541;0.3241491085899514;0.0;0.0;0.0
user12346;0.0;0.0;0.8474576271186439;0.0;0.0;1.4285714285714286
user12347;;0.0;0.0;0.0;0.0;3.92156862745098
user12348;0.5044136191677175;0.0;0.0;0.0;0.0;
user12349;;0.0;0.0;0.7905138339920948;0.0;0.0
user12350;;0.0;0.0;0.0;0.3205128205128205;0.0
user12351;;0.0;0.0;0.0;1.4018691588785046;0.0
user12352;0.1736111111111111;0.0;0.0;0.0;0.0;0.0
user12353;;0.0;0.0;0.0;0.13201320132013197;0.390625
user12354;0.0;1.1363636363636365;4.845814977973569;1.5706806282722512;1.146131805157593;0.0
user12355;0.2793296089385475;0.12779552715654952;0.0;0.0;0.0;0.0
user12356;;0.0;0.0;0.0;0.19801980198019806;0.3409090909090909
user12357;;;0.0;0.0;1.3698630136986298;0.0
user12358;;0.0;16.666666666666664;0.0;0.7575757575757576;0.4048582995951417
user12359;;0.0;0.0;0.22471910112359555;0.0;0.0
user12360;;0.0;0.0;0.045977011494252866;;
user12361;;0.0;0.0;0.0;0.1240694789081886;0.5128205128205128
user12362;;0.0;0.0;0.0;2.127659574468085;0.0
user12363;;0.4291845493562232;0.0;0.0;0.0;
user12364;0.0;0.0;0.0;;;
user12365;;0.6097560975609756;0.0;0.0;1.0554089709762533;2.066115702479339
user12366;;0.0;0.0;0.0;0.3042596348884381;0.0
user12367;0.199203187250996;0.5813953488372093;0.0;0.0;0.0;
user12368;;0.0;0.2290950744558992;0.0;;
user12369;;0.0;0.0;0.5037783375314862;0.0;0.0
user12370;;0.8403361344537815;0.0;0.0;0.0;0.0916590284142988
user12371;0.22753128555176336;0.4032258064516129;0.3448275862068966;0.0;0.0;0.0
user12372;0.4081632653061225;0.0;0.7444168734491315;0.0;0.0;0.0
user12373;0.08748906386701663;0.11682242990654206;0.0;;;
user12374;;;0.0;0.0;0.5649717514124294;0.0
user12375;;0.0;0.0;0.2272727272727273;0.0;0.0
user12376;0.0;0.6172839506172839;1.3698630136986298;1.851851851851852;0.0;0.0
user12377;0.17391304347826084;0.0;0.0;0.0;0.0;0.0
user12378;1.1811023622047243;1.0638297872340423;0.9708737864077668;0.6369426751592357;0.0;
user12379;;0.0;0.12232415902140673;;;
user12380;0.3058103975535168;0.0;0.0;;;
user12381;;0.0;0.0;0.0;0.2481389578163772;0.0
user12382;;0.0;0.0;0.17857142857142858;0.0;0.0
user12383;;4.4444444444444455;12.962962962962964;2.278481012658228;3.1600407747196737;5.685279187817259
user12384;;0.0;0.0;0.0;0.07331378299120235;0.0
user12385;;0.15923566878980894;0.0;0.0;0.0;0.0
user12386;;0.0;1.1049723756906076;0.7326007326007326;2.2900763358778624;6.666666666666668
user12387;;0.0;0.0;0.3412969283276451;0.21141649048625796;0.8928571428571428
user12388;;0.0;0.0;0.28328611898017;0.0;0.10330578512396696
user12389;0.0;0.0;0.4;0.0;0.0;0.0
user12390;0.130718954248366;0.0;0.0;;;0.0
user12391;;0.0;0.5194805194805194;0.0;0.0;
user12392;0.6666666666666667;0.0;0.0;1.2605042016806722;0.0;0.5882352941176471
user12393;0.6993006993006993;0.0;0.0;0.5524861878453038;0.0;0.0
user12394;;;0.0;0.0;6.666666666666668;4.761904761904762
user12395;;0.0;0.0;0.5813953488372093;0.0;1.5625
user12396;;0.0;0.0;0.0;0.6993006993006993;0.0
user12397;;0.0;0.0;0.0;0.0;9.090909090909092
user12398;;0.07423904974016332;0.0;0.0;;0.0
user12399;;0.0;0.0;0.0;0.0;0.16339869281045752
user12400;0.0;0.0;2.4390243902439024;0.0;0.0;0.0
user12401;0.0;2.4475524475524475;1.0791366906474822;0.8048289738430584;0.0;0.0
user12402;;0.8928571428571428;0.0;0.0;0.3205128205128205;0.0
user12403;0.0;0.1949317738791423;0.0;0.3663003663003663;0.0;0.0
user12404;0.8771929824561403;1.9230769230769231;1.1494252873563218;3.8461538461538463;0.0;0.0
user12405;;0.0;0.4705882352941176;0.2358490566037736;0.27472527472527475;0.0
user12406;;0.0;0.0;0.0;0.5025125628140703;0.0
user12407;;0.0;0.0;0.0;0.7067137809187279;0.0
user12408;;0.0;0.0;0.0;0.0;0.06285355122564425
user12409;;0.0;0.0;0.6920415224913495;0.0;0.0
user12410;0.0;0.0;0.6309148264984227;0.0;0.0;0.0
user12411;;0.0;0.0;10.526315789473683;0.0;0.0
user12412;;;0.0;0.0;0.0;0.99009900990099
user12413;0.0;0.0;0.0;0.0;6.9767441860465125;0.0
user12414;;1.0101010101010102;0.0;0.0;0.0;0.0
user12415;0.08658008658008658;0.0;0.0;0.0;0.0;0.0
user12416;;0.0;0.0;1.7777777777777777;0.1370801919122687;0.12180267965895247
user12417;;3.125;6.153846153846153;4.741379310344827;9.49367088607595;4.82509047044632
user12418;0.0;0.0;1.7241379310344829;0.8064516129032258;0.0;1.7543859649122806
user12419;;0.0;0.0;16.666666666666664;0.0;
user12420;;0.38461538461538464;0.0;0.0;0.0;0.0
user12421;;0.6578947368421052;0.0;0.0;;
user12422;;0.0;0.0;0.1869158878504673;0.15873015873015872;0.0
user12423;;0.7692307692307693;0.0;0.0;;
user12424;0.0;0.2145922746781116;0.0;0.0;0.9259259259259258;0.8
user12425;;0.0;;;6.666666666666668;
user12426;2.8571428571428568;4.0;1.7857142857142856;0.0;0.0;0.0
user12427;;0.0;0.0;0.0;0.0;10.0
user12428;0.13831258644536654;0.10649627263045794;0.0;0.0;0.0;0.0
user12429;;0.0;0.17271157167530224;1.020408163265306;0.4201680672268908;2.8169014084507045
user12430;;9.358752166377815;14.859437751004016;8.629441624365482;6.422018348623854;19.473684210526315
user12431;0.0;0.4329004329004329;0.4672897196261682;0.0;0.0;0.0
user12432;;0.0;0.4672897196261682;0.14104372355430184;0.0;0.1971090670170828
user12433;;1.1278195488721805;0.8438818565400843;0.0;0.0;0.0
user12434;;1.0309278350515465;;;;
user12435;0.0;0.0;2.380952380952381;11.111111111111109;0.0;0.0
user12436;;0.0;0.0;0.0;0.4405286343612335;1.4184397163120568
user12437;;0.08598452278589852;0.0;0.0;;
user12438;;0.6329113924050633;0.0;;;
user12439;;;0.0;0.0;11.111111111111109;0.0
user12440;;0.0;0.0;0.0;0.07880220646178092;0.07689350249903884
user12441;;0.0;0.0;0.0;0.4587155963302753;0.0
user12442;;0.8403361344537815;0.15479876160990713;0.0;;
user12443;0.2358490566037736;0.0;2.7397260273972597;1.0309278350515465;0.0;2.631578947368421
user12444;;;0.0;0.0;0.7462686567164178;2.6246719160104988
user12445;;1.2987012987012987;0.0;;0.0;0.0
user12446;;0.6756756756756757;0.1204819277108434;0.0;0.3883495145631068;0.0
user12447;0.0;0.2695417789757413;0.9615384615384616;0.0;0.0;0.0
user12448;2.722772277227723;0.5464480874316939;2.1052631578947367;0.7434944237918215;0.3484320557491289;1.1904761904761905
user12449;0.0;0.0;0.0;0.0;0.0;0.7462686567164178
user12450;;0.4081632653061225;0.0;;;
user12451;0.0;0.0;0.0;0.0;0.0;2.7777777777777777
user12452;;0.0;0.0;0.0;0.0;0.4065040650406505
user12453;;0.0;0.5813953488372093;;;
user12454;;0.0;0.5586592178770949;0.0;1.0256410256410255;1.4925373134328357
user12455;;;0.0;27.27272727272727;25.0;20.0
user12456;0.0;0.0;0.8064516129032258;2.702702702702702;2.2222222222222223;1.1363636363636365
user12457;;0.0;0.0;0.9174311926605504;0.09302325581395347;0.0
user12458;0.0;0.5952380952380952;0.0;0.0;0.0;0.0
user12459;0.0;0.0;0.0;1.7857142857142856;7.6923076923076925;0.0
user12460;;0.0;0.0;0.0;0.08038585209003216;0.0
user12461;0.0;0.2949852507374631;0.0;0.0;0.0;0.0
user12462;0.0;0.0;0.0;0.0;0.0;0.0
user12463;;;0.0;0.0;2.1739130434782608;0.0
user12464;0.0;0.0;0.0;0.8264462809917356;0.0;0.0
user12465;;;0.0;0.0;0.08620689655172414;0.0
user12466;;0.33277870216306155;0.2717391304347826;0.0;;0.0
user12467;;0.0;0.0;0.5622489959839357;1.1547344110854505;1.0893246187363834
user12468;;0.0;0.0;0.0;0.3703703703703704;1.4705882352941175
user12469;;1.0101010101010102;0.0;0.0;;
user12470;0.0;0.06333122229259025;;;;
user12471;;0.0881057268722467;0.0;0.0;0.0;
user12472;0.0;0.0;1.680672268907563;2.272727272727273;0.0;3.333333333333333
user12473;;1.96078431372549;3.9525691699604746;2.083333333333333;1.6194331983805668;5.376344086021504
user12474;0.0;0.0;0.0;1.2048192771084338;0.0;0.0
user12475;0.0;0.08880994671403197;0.0;0.0;;
user12476;0.0;0.0;0.0;0.0;0.0;0.5464480874316939
user12477;0.45662100456620996;0.0;0.0;0.0;0.0;0.0
user12478;;0.5882352941176471;1.4492753623188406;3.459119496855346;7.4626865671641776;15.730337078651687
user12479;;0.6802721088435374;0.0;0.5;0.0;0.0
user12480;;0.0;0.1160092807424594;0.0;;
user12481;;0.0;0.0;0.0;0.2932551319648094;1.3605442176870748
user12482;0.0;0.0;0.0;0.0;0.0;0.0
user12483;0.0;0.0;0.0;0.23752969121140144;0.0;
user12484;;0.0;0.17331022530329288;0.0;0.19646365422396853;0.6493506493506493
user12485;;0.0;0.3194888178913738;0.0;0.0;0.5823186871360508
user12486;;0.0;0.2229654403567447;0.0;0.0;0.0
user12487;;0.4123711340206186;0.0;0.0;;
user12488;;0.0;0.0;0.0;0.6006006006006006;0.7633587786259541
user12489;;0.0;0.0;0.3322259136212625;0.16051364365971107;0.20718232044198892
user12490;;0.0;2.702702702702702;0.0;0.0;
user12491;;0.0;0.0;0.12547051442910914;0.2317497103128621;0.0
user12492;;0.0;0.0;0.15037593984962408;0.0;0.0
user12493;;0.0;0.0;0.0;0.0;0.2518891687657431
user12494;;0.0;0.0;0.0;0.3937007874015748;0.0
user12495;;6.666666666666668;;;;
user12496;;0.0;0.0;0.0;1.8867924528301887;0.3134796238244514
user12497;0.0;0.28735632183908044;0.0;0.0;0.0;0.0
user12498;0.24916943521594684;0.0;0.0;0.0;0.0;
user12499;0.0;0.1869158878504673;0.0;0.0;0.0;0.0
user12500;0.0;0.0;0.0;0.0;0.0;0.0
user12501;0.21097046413502107;0.4065040650406505;;;;
user12502;;0.3952569169960474;1.3888888888888888;0.2288329519450801;0.11299435028248588;0.0
user12503;;;;;;
user12504;;0.0;0.0;0.0;0.24360535931790495;0.029265437518290895
user12505;;0.11785503830288745;0.0;0.0;0.0;0.0
user12506;0.0;33.33333333333333;0.0;0.0;0.0;0.0
user12507;0.0;0.0;0.0;;3.571428571428571;0.3508771929824561
user12508;0.0;2.3255813953488373;0.0;0.0;4.0;0.0
user12509;0.0;0.0;1.5503875968992251;1.1210762331838564;1.6544117647058825;2.336145360155743
user12510;0.0;0.0;0.258732212160414;0.0;0.0;0.0
user12511;0.398406374501992;0.0;0.8695652173913043;1.639344262295082;0.0;4.3478260869565215
user12512;;0.0;0.4065040650406505;0.0;0.4830917874396135;0.0
user12513;;0.0;0.0;0.0;0.6048387096774194;0.6298110566829951
user12514;0.0;0.6622516556291391;0.0;0.3787878787878788;0.0;1.5151515151515151
user12515;;0.0;0.0;0.05305039787798408;0.0;0.0
user12516;;0.0;0.234192037470726;0.0;0.20366598778004072;0.7407407407407408
user12517;0.0;0.0;0.0;0.0;;
user12518;;0.0;0.12853470437017994;0.07342143906020558;0.0;
user12519;;0.0;2.5751072961373387;0.6756756756756757;0.0;0.0
user12520;1.3303769401330376;0.34965034965034963;0.7246376811594203;0.5780346820809248;3.191489361702128;0.0
user12521;;0.0;0.0;0.0;0.6535947712418301;0.0
user12522;0.591715976331361;0.0;0.0;0.0;0.0;0.0
user12523;2.19435736677116;2.3529411764705883;2.272727272727273;7.142857142857142;;
user12524;;0.0;0.0;0.07662835249042146;0.3636363636363637;0.4878048780487805
user12525;;0.0;0.0;0.08216926869350863;0.0;
user12526;2.9411764705882346;0.0;0.0;0.0;0.0;0.0
user12527;0.0;0.0;0.29411764705882354;0.0;0.0;2.380952380952381
user12528;;0.2325581395348837;0.08741258741258741;0.1984126984126984;0.221606648199446;0.5091217649554518
user12529;;0.0;0.6849315068493149;0.0;0.0;0.0
user12530;0.0;0.10828370330265297;0.0;0.0;0.0;0.0
user12531;0.0;0.12658227848101267;0.6734006734006733;0.0;0.0;0.0
user12532;;0.0;0.0;2.3746701846965697;0.3401360544217687;0.0
user12533;;0.0;0.2635046113306983;0.5555555555555556;0.1692047377326565;2.2004889975550124
user12534;0.0;0.07473841554559044;0.0;0.0;0.0;
user12535;0.2081887578070784;0.8347245409015025;0.4444444444444444;0.0;0.0;
user12536;;0.0;0.6418485237483954;1.0781671159029649;1.2861736334405145;0.625
user12537;0.0;1.0723860589812333;5.263157894736842;5.0;5.5555555555555545;8.771929824561402
user12538;;0.15174506828528073;0.28653295128939826;0.0;0.0;0.0
user12539;;0.0;0.0;0.4702194357366771;0.4924086992203529;1.9827147941026944
user12540;0.0;0.2728512960436562;0.0;0.0;0.0;0.0
user12541;;1.639344262295082;2.876984126984127;9.58904109589041;0.0;1.851851851851852
user12542;0.0;2.1739130434782608;3.4482758620689653;0.0;4.761904761904762;10.0
user12543;0.0;0.0;0.0;;;
user12544;0.0;0.0;0.0;0.0;0.0;1.851851851851852
user12545;0.2429543245869777;0.4926108374384237;;;;
user12546;;0.0;0.0;0.0;0.0;0.10934937124111536
user12547;;0.0;0.0;0.0;0.11160714285714284;0.0
user12548;;0.4926108374384237;0.2976190476190476;0.2358490566037736;0.5112474437627812;0.919305413687436
user12549;;0.0;0.0;0.8264462809917356;0.0;0.0
user12550;;0.0;0.0;0.0;3.2258064516129035;0.0
user12551;;0.0;0.7692307692307693;0.0;0.0;
user12552;0.0;0.21231422505307854;0.0;0.0;;0.0
user12553;0.6896551724137931;0.0;0.0;0.0;0.0;0.0
user12554;0.6944444444444444;0.0;0.0;0.0;1.6129032258064515;5.376344086021504
user12555;;0.0;0.0;0.12903225806451613;0.0;0.056850483229107435
user12556;;0.0;0.0;0.0;0.0;0.8771929824561403
user12557;0.0;0.6666666666666667;0.0;0.9708737864077668;1.9417475728155336;2.380952380952381
user12558;;0.0;0.5128205128205128;0.15420200462606012;0.0;0.0
user12559;;0.0;0.6535947712418301;0.0;0.1869158878504673;0.0
user12560;0.0;0.0;0.25020850708924103;0.6042296072507553;3.333333333333333;0.0
user12561;;0.0;2.2012578616352205;2.8143712574850297;;
user12562;;0.0;0.0;0.6622516556291391;1.0398613518197577;0.3404255319148936
user12563;;0.0;0.0;0.21810250817884408;0.28142589118198874;0.7670850767085077
user12564;0.3968253968253968;0.0;0.0;0.0;0.6309148264984227;0.6472491909385114
user12565;;0.0;0.0;0.0;0.13922728854855554;0.12453300124533
user12566;0.0;0.0;1.3888888888888888;0.0;;
user12567;;0.0;0.0;0.0;0.0;0.5988023952095809
user12568;0.0;0.17482517482517482;0.0;0.0;0.0;0.0
user12569;;0.0;0.0;0.09074410163339383;0.0;0.0
user12570;;0.0;0.0;0.0;0.0;0.09587727708533077
user12571;;0.0;1.6666666666666667;0.0;0.25125628140703515;0.0
user12572;;0.0;16.666666666666664;0.0;0.0;0.0
user12573;;0.0;0.0;0.0;0.3952569169960474;
user12574;;0.0;0.0;0.0;0.0;0.05977286312014345
user12575;;0.0;0.0;0.5464480874316939;0.0;0.0
user12576;0.07137758743754463;0.0;0.0;0.0;0.0;0.0
user12577;;0.0;0.0;0.07598784194528875;1.0638297872340423;0.0
user12578;;0.0684931506849315;0.0;0.0;;
user12579;0.0;0.0;0.0;0.0;;14.285714285714285
user12580;;0.0;0.0;0.039541320680110716;0.0;0.1984126984126984
user12581;1.5625;0.0;1.5873015873015872;0.0;0.0;1.98019801980198
user12582;4.2105263157894735;0.0;5.119453924914676;0.0;0.0;0.0
user12583;;0.0;0.0;0.0;0.11976047904191615;0.11325028312570785
user12584;0.0;3.2258064516129035;6.666666666666668;0.0;0.0;0.0
user12585;0.0;0.0;0.0;0.0;0.0;1.3698630136986298
user12586;;0.0;0.0;0.0;0.0;0.07331378299120235
user12587;;0.0;;0.0;0.0;1.6528925619834711
user12588;;0.0;0.0;0.0;0.141643059490085;0.3454231433506045
user12589;0.0;0.0;0.0;0.0;0.0;0.0
user12590;;0.20366598778004072;0.0;0.0;0.0;0.0
user12591;;0.16129032258064516;0.0;0.1444043321299639;0.11165698972755694;0.05989817310572027
user12592;;;;0.0;0.4807692307692308;3.0927835051546397
user12593;;0.0;0.6622516556291391;1.6528925619834711;0.0;0.425531914893617
user12594;1.5151515151515151;1.3986013986013983;1.2422360248447204;3.8461538461538463;;
user12595;100.0;;0.0;0.0;0.0;
user12596;0.0;0.0;0.0;0.0;0.0;2.0408163265306123
user12597;1.1363636363636365;0.0;0.5882352941176471;0.8130081300813009;0.0;3.333333333333333
user12598;;0.0;0.0;0.1865671641791045;0.0;1.0989010989010992
user12599;;0.0;0.0;0.2437043054427295;0.6006006006006006;0.5235602094240838
user12600;0.0;0.0;10.0;0.0;0.0;0.0
user12601;;0.35671819262782395;0.0;0.0;0.0;0.0
user12602;;0.23752969121140144;0.0;0.0;0.0;0.0
user12603;;0.0;0.0;0.0;0.0;0.4587155963302753
user12604;0.0;0.0;6.896551724137932;0.0;0.0;0.0
user12605;6.280193236714977;3.333333333333333;6.521739130434782;;;
user12606;0.0;0.0;0.0;0.0;0.0;0.0
user12607;0.05899705014749264;0.0;0.0;0.0;;
user12608;;0.06289308176100629;0.09182736455463728;0.28708133971291866;0.17761989342806395;0.583554376657825
user12609;1.4705882352941175;2.3255813953488373;1.818181818181818;1.4084507042253522;0.0;0.0
user12610;;0.4424778761061947;0.0;0.0;0.1179245283018868;0.0
user12611;;0.0;0.0;0.2267573696145125;0.0;0.0
user12612;0.0;0.0;0.0;0.0;0.3831417624521072;0.0
user12613;;1.5384615384615383;2.6548672566371683;2.491103202846975;1.1494252873563218;2.4390243902439024
user12614;0.0;0.0;4.0;0.0;0.0;
user12615;;0.0;0.0;0.1083423618634886;0.2053388090349076;0.11389521640091115
user12616;;0.0;0.2890173410404624;0.22371364653243847;1.3188518231186968;0.5763688760806917
user12617;;0.0;0.0;0.0;0.10857763300760044;0.0
user12618;;0.0;0.0;1.1764705882352942;0.0;0.0
user12619;;0.0;0.0;0.0;0.4329004329004329;0.22522522522522526
user12620;;0.0;0.0;0.0;0.07993605115907274;0.0
user12621;;0.0;0.0;0.9404388714733544;0.9287925696594428;1.5732546705998034
user12622;;0.0;0.0;0.0;0.321285140562249;0.31628887717448606
user12623;0.42194092827004215;1.0416666666666663;2.0408163265306123;0.0;0.0;0.0
user12624;;0.0;0.0;0.0;0.4302925989672977;0.7575757575757576
user12625;0.0;0.38167938931297707;0.0;0.0;0.0;0.0
user12626;0.0;0.0;2.4390243902439024;0.0;0.0;1.3698630136986298
user12627;;0.0;0.3472222222222222;0.0;0.4504504504504505;0.8403361344537815
user12628;;0.0;0.1988071570576541;0.2325581395348837;0.0;0.0
user12629;;0.0;0.21052631578947367;0.0;0.0;
user12630;;0.0;0.0;0.0;0.3401360544217687;0.0
user12631;0.3134796238244514;0.576923076923077;0.0;0.6711409395973155;0.0;0.0
user12632;0.0;0.0;0.21598272138228944;0.0;0.0;0.0
user12633;;0.5208333333333333;0.8883248730964468;0.18796992481203006;;
user12634;0.0;0.06261740763932372;0.27100271002710025;0.0;0.0;0.0
user12635;;0.0;0.0;0.21242697822623471;0.15748031496062992;0.0
user12636;;0.2421307506053269;0.0;0.0;0.17969451931716085;0.0
user12637;;0.0;0.0;0.641025641025641;0.117096018735363;0.0
user12638;;0.0;1.0101010101010102;0.2638522427440633;0.1529051987767584;1.9417475728155336
user12639;1.0101010101010102;1.9230769230769231;0.0;0.0;0.0;0.0
user12640;0.0;0.10256410256410256;0.0;0.0;;
user12641;;0.0;0.0;9.090909090909092;0.6912442396313364;0.4077471967380225
user12642;;0.0;0.0;0.06626905235255136;0.10351966873706003;0.0
user12643;0.16722408026755853;0.16778523489932887;0.0;0.0;;
user12644;;0.0;0.0;0.10245901639344264;0.0;0.0
user12645;;0.0;0.0;0.3225806451612903;0.9345794392523364;0.0
user12646;;1.6949152542372878;1.3840830449826989;0.0;1.2195121951219512;3.296703296703297
user12647;;;0.0;0.23073373327180435;0.0;0.0
user12648;;0.5882352941176471;1.0101010101010102;0.0;;
user12649;;0.14771048744460855;0.14064697609001406;0.1551991722710812;0.23442732752846615;0.4752851711026616
user12650;0.0;0.0;0.0;;;0.0
user12651;;0.0;0.2053388090349076;0.21413276231263384;0.0;
user12652;;0.0;0.0;0.0;0.21834061135371174;0.7425742574257426
user12653;0.0;0.0;0.0;0.7352941176470588;0.904977375565611;2.34375
user12654;0.0;0.5235602094240838;0.0;;;
user12655;;0.0;0.0992063492063492;0.2617801047120419;0.0;0.0
user12656;;0.0;0.0;0.3205128205128205;0.0;0.0
user12657;;0.0;0.12254901960784312;0.0;0.0;
user12658;;0.0;2.3131672597864767;2.413793103448276;2.4566473988439306;4.9689440993788825
user12659;0.8333333333333334;0.949367088607595;0.9746588693957114;4.026845637583892;0.0;
user12660;0.2849002849002849;0.0;0.0;0.0;0.0;0.0
user12661;0.2267573696145125;0.0;0.0;;;
user12662;;0.0;0.0;1.3157894736842104;1.6260162601626018;0.0
user12663;0.0;0.0;0.8771929824561403;0.0;0.0;0.0
user12664;;0.0;5.454545454545454;13.333333333333336;0.0;0.0
user12665;0.5050505050505051;0.15360983102918588;0.3225806451612903;0.0;0.8620689655172413;0.0
user12666;0.0;0.15220700152207;0.0;0.0;0.0;0.0
user12667;0.5494505494505495;0.0;0.8097165991902834;2.272727272727273;0.0;0.0
user12668;;0.0;0.29274004683840754;0.641025641025641;0.0;
user12669;;0.0;0.0;0.0;0.0;0.11918951132300355
user12670;;;0.2652519893899204;0.0;0.0;0.0
user12671;;;0.0;0.0;0.36101083032490977;1.351351351351351
