;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100
électoralisme;0.09007712453603745;-0.037278883159160614;-0.248550683259964;-0.20484492182731628;-0.429347425699234;0.11903677880764008;0.20615887641906738;0.06254039704799652;-0.16938930749893188;0.20269981026649475;0.15718384087085724;-0.4562067985534668;0.06954067200422287;0.1905948519706726;-0.38634631037712097;0.5293811559677124;-0.2085001915693283;-0.07005348801612854;0.20624125003814697;-0.613449215888977;0.16478320956230164;-0.04041609913110733;0.12607376277446747;-0.20475336909294128;0.11039453744888306;0.06482015550136566;0.05596637725830078;-0.034025367349386215;0.08440955728292465;-0.002660013735294342;-0.21722328662872314;0.2503175735473633;0.24852481484413147;-0.5077546834945679;-0.3752273917198181;0.32210594415664673;-0.34582051634788513;0.03079790435731411;-0.04552225023508072;-0.15491312742233276;0.059486497193574905;-0.03074061870574951;-0.15675143897533417;-0.550925076007843;-0.1528153419494629;-0.6478443145751953;0.11038456857204437;0.10980330407619476;-0.2098255604505539;-0.46029385924339294;-0.029704343527555466;-0.020031655207276344;-0.3601779341697693;0.13972271978855133;-0.19802774488925934;-0.31354114413261414;0.12342693656682968;-0.14244051277637482;-0.010363076813519001;-0.05983560159802437;-0.486234188079834;0.35738304257392883;0.2821865677833557;0.3286220133304596;-0.23812584578990936;0.3460390567779541;0.3319036066532135;0.1891346424818039;0.1166801005601883;0.08039590716362;-0.00499912491068244;0.3365565836429596;-0.07999469339847565;0.10425631701946259;0.13625207543373108;0.4146044850349426;0.22788898646831512;-0.016880476847290993;0.05203065276145935;-0.044219113886356354;0.5307232141494751;0.684929370880127;-0.10268484055995941;-0.3026311993598938;-0.19151996076107025;0.007542426697909832;-0.28000861406326294;0.17493987083435059;-0.5579184293746948;0.5561751127243042;-0.0935828685760498;-0.14793744683265686;0.5770387053489685;0.23920838534832;-0.13324646651744843;-0.2120625078678131;0.05087711662054062;0.4046592712402344;0.03328303247690201;-0.13672049343585968
directps;0.21043431758880615;0.07614748179912567;-0.03132741525769234;0.03664155676960945;-0.034949891269207;-0.13552868366241455;0.09714305400848389;-0.029414072632789612;-0.40232717990875244;0.3994430899620056;-0.184647798538208;-0.48171597719192505;-0.0029537214431911707;-0.09782293438911438;-0.611997127532959;0.11081432551145554;-0.0602477490901947;-0.1594613939523697;0.16602954268455505;-0.46057355403900146;0.16541822254657745;0.06567882001399994;0.4134366512298584;-0.5101943016052246;0.04665180295705795;0.3678473234176636;-0.13367196917533875;0.003112325444817543;-0.06780736893415451;0.11925125122070312;-0.012292150408029556;0.2589370310306549;-0.03538590669631958;-0.37495869398117065;-0.3404134511947632;0.2592487633228302;-0.22562889754772186;0.1579262614250183;0.05747918039560318;-0.2116788923740387;-0.1574648916721344;-0.154401957988739;-0.004680117592215538;-0.4889705181121826;0.08319848775863647;-0.617551326751709;-0.15525054931640625;0.2417827844619751;-0.2800712287425995;-0.1758069097995758;0.17197935283184052;-0.008695315569639206;-0.2779158353805542;0.023077839985489845;-0.32115620374679565;-0.06848721951246262;-0.03913386911153793;-0.402743399143219;0.23394525051116943;0.0069053033366799355;-0.5595599412918091;0.05917899310588837;0.24511021375656128;0.007177659310400486;-0.17408409714698792;0.5043463706970215;0.4131409227848053;0.4165053367614746;-0.11162085831165314;-0.11375290155410767;-0.09850260615348816;0.22433561086654663;-0.10688555240631104;-0.050354354083538055;0.19249805808067322;0.011618292890489101;0.2056998759508133;-0.10013951361179352;-0.0014912467449903488;0.06952546536922455;0.3587462306022644;0.5220818519592285;-0.4813355803489685;-0.14559751749038696;-0.47901397943496704;-0.09766849875450134;-0.24807807803153992;0.15931576490402222;-0.19590525329113007;0.21103361248970032;0.2424037754535675;-0.373498797416687;0.46670496463775635;0.029696114361286163;-0.27999168634414673;-0.3572813868522644;0.1971413493156433;0.3055613338947296;-0.15674690902233124;-0.3334626257419586
vivementjuppe;0.08252393454313278;-0.14997154474258423;-0.06151128187775612;-0.11350657790899277;-0.2284550815820694;-0.12007071822881699;0.21712292730808258;-0.3135570287704468;-0.43971648812294006;0.46281254291534424;-0.014289041049778461;-0.5001484751701355;0.053898345679044724;0.18713553249835968;-0.683234453201294;0.40333986282348633;-0.07994455844163895;-0.37887001037597656;0.25602009892463684;-0.4507378339767456;-0.01785263791680336;-0.06414369493722916;0.31027764081954956;-0.4577295482158661;-0.10753554105758667;0.3809921443462372;-0.2191951870918274;0.04073376953601837;-0.012195025570690632;0.027712417766451836;0.10510256141424179;0.3548186719417572;-0.03213196620345116;-0.38787126541137695;-0.4062807559967041;0.46155378222465515;-0.21559594571590424;-0.11847225576639175;-0.16015885770320892;-0.13006234169006348;0.13479267060756683;-0.11048970371484756;0.06760440021753311;-0.6447091102600098;0.24535125494003296;-0.500013530254364;-0.1400044560432434;0.4421559274196625;-0.21082280576229095;-0.25009074807167053;0.25680190324783325;-0.0687611922621727;-0.14724008738994598;0.009499655105173588;-0.45082566142082214;-0.10850322991609573;-0.024514922872185707;-0.43507084250450134;0.19685278832912445;0.23341716825962067;-0.5317007303237915;0.20627731084823608;0.19560782611370087;0.06855941563844681;-0.24765874445438385;0.4748554527759552;0.5273754596710205;0.38764193654060364;-0.2444561868906021;-0.03198682889342308;-0.28303802013397217;0.12110915780067444;0.03832799941301346;-0.1351596713066101;0.23459923267364502;0.2003064602613449;-0.10271912813186646;-0.07115618884563446;0.07092013210058212;0.29476335644721985;0.3927360475063324;0.4547821283340454;-0.49357715249061584;-0.3255026340484619;-0.4187491834163666;0.023937245830893517;-0.3025895357131958;0.1673360913991928;-0.26644167304039;0.2552703619003296;0.04022177308797836;-0.40092793107032776;0.5505924820899963;0.07982001453638077;-0.0720311850309372;-0.33601680397987366;0.09962473064661026;0.22062504291534424;-0.029819509014487267;-0.2452745884656906
technocratie;0.21553555130958557;0.09172490239143372;-0.2534071207046509;-0.2518177032470703;-0.27997052669525146;-0.16198690235614777;0.24646954238414764;0.15266399085521698;-0.10565312951803207;0.24284310638904572;0.012821286916732788;-0.5031723976135254;0.27526649832725525;0.05047651380300522;-0.462460994720459;0.1601002812385559;0.08540298789739609;-0.06342620402574539;0.26563820242881775;-0.5588881373405457;0.46283572912216187;-0.08132828027009964;0.2031712532043457;-0.4995594024658203;-0.03311430290341377;-0.10110948234796524;-0.06605364382266998;-0.019626975059509277;0.17042139172554016;0.07823021709918976;-0.13441582024097443;0.0946914330124855;0.15899677574634552;-0.2688717842102051;-0.38646379113197327;0.41147780418395996;-0.3435158133506775;0.09695682674646378;0.02272370085120201;-0.12161954492330551;-0.2500855326652527;0.06411071121692657;-0.09541727602481842;-0.42877906560897827;-0.13483312726020813;-0.7824227213859558;0.21674565970897675;0.3731348514556885;-0.22832520306110382;-0.22736790776252747;0.20191660523414612;-0.08589576184749603;-0.46747198700904846;-0.14307577908039093;-0.30107876658439636;-0.18266382813453674;-0.0475882850587368;-0.45436984300613403;0.09483605623245239;0.053775154054164886;-0.6801747679710388;0.3235115110874176;0.3563085198402405;0.03621266409754753;-0.3485237956047058;0.5008900761604309;0.4323042035102844;0.5931799411773682;-0.06638656556606293;0.060641057789325714;-0.0841546431183815;0.21311326324939728;-0.07002516090869904;0.15708276629447937;0.3735112249851227;0.37965959310531616;0.1500844657421112;0.1566711962223053;0.07341320067644119;-0.12562678754329681;0.37807101011276245;0.5937241315841675;-0.023110313341021538;0.027589987963438034;-0.01621776446700096;-0.15561050176620483;-0.4819168150424957;0.09813128411769867;-0.5067676901817322;0.36877915263175964;0.14440812170505524;-0.3169233798980713;0.8761125802993774;-0.04284100607037544;-0.07380744069814682;-0.22853653132915497;0.12841930985450745;0.5085985660552979;0.30709725618362427;0.13530084490776062
sylviculture;0.03292189911007881;0.15487241744995117;-0.04799121618270874;-0.21301275491714478;-0.13353228569030762;-0.1264544278383255;0.2065047174692154;0.01167842373251915;-0.27488791942596436;0.1251845508813858;-0.08391740918159485;-0.19443677365779877;0.10128530859947205;-0.07325883209705353;-0.19305548071861267;0.14160096645355225;0.03555676341056824;-0.2642340064048767;-0.015706228092312813;-0.2667868733406067;0.0329209566116333;-0.2452135682106018;0.41076284646987915;-0.23533235490322113;0.005603155121207237;0.05314767733216286;-0.15030783414840698;0.14032696187496185;-0.03467301279306412;0.13397283852100372;-0.02024797908961773;0.23064354062080383;-0.12688791751861572;-0.24827943742275238;-0.05808371305465698;0.2195117324590683;-0.12241759151220322;-0.03312178701162338;-0.016821760684251785;-0.0640498548746109;-0.14842264354228973;-0.024512192234396935;0.0009224880486726761;-0.30630192160606384;0.020812878385186195;-0.378994345664978;0.07736764848232269;-0.019454050809144974;-0.10630692541599274;-0.12977133691310883;0.10350002348423004;-0.004122588317841291;-0.13236382603645325;-0.18959775567054749;-0.21067668497562408;0.1149802953004837;-0.057481277734041214;-0.2722931504249573;0.12713636457920074;-0.04102629795670509;-0.41221675276756287;-0.02414621040225029;0.07815278321504593;-0.007853406481444836;-0.19510464370250702;0.10786597430706024;-0.012107878923416138;0.22134415805339813;0.18162572383880615;-0.11279675364494324;-0.011778663843870163;0.11539150029420853;-0.2398921251296997;-0.15355484187602997;0.4630592167377472;-0.07678012549877167;0.03642875701189041;0.2036397010087967;-0.03526875749230385;-0.04918168485164642;0.1781972050666809;0.3206945061683655;-0.15674281120300293;-0.2781153619289398;-0.05330928415060043;-0.028348851948976517;-0.07259723544120789;0.2658105194568634;-0.056777749210596085;0.05106765404343605;0.12885713577270508;-0.3073367178440094;0.36214420199394226;-0.022758856415748596;-0.21268582344055176;-0.29571372270584106;0.2388637661933899;0.22296170890331268;-0.20238815248012543;-0.1052514910697937
umpeurope2014;0.07299647480249405;0.06354793161153793;-0.10598041862249374;-0.042817622423172;-0.1712150126695633;0.004909534938633442;0.04466796666383743;-0.040785495191812515;-0.27634429931640625;0.2762641906738281;0.10498078912496567;-0.3662087917327881;0.17708346247673035;-0.020548557862639427;-0.3179956376552582;0.4620724320411682;-0.13725152611732483;-0.03238318860530853;0.11578080803155899;-0.254404753446579;0.12251021713018417;-0.07758151739835739;0.20800109207630157;-0.25123757123947144;-0.07948339730501175;0.26019835472106934;-0.08845864981412888;-0.1526302695274353;0.07128816097974777;0.089332215487957;-0.11314108222723007;0.14833268523216248;0.14801207184791565;-0.1362256407737732;-0.19227410852909088;0.22663334012031555;-0.18404938280582428;-0.016721446067094803;-0.0058180359192192554;-0.17438456416130066;-0.04657552391290665;0.02128227986395359;0.0855114609003067;-0.3845423460006714;-0.17684383690357208;-0.4883442521095276;0.08772321790456772;0.17450310289859772;-0.06164901331067085;-0.006692379713058472;0.11127680540084839;-0.0055331080220639706;-0.08756087720394135;0.15613597631454468;-0.22149363160133362;-0.10087983310222626;0.05706053227186203;-0.14824102818965912;0.09301325678825378;0.15535984933376312;-0.31184279918670654;0.13802747428417206;0.18318423628807068;-0.057835984975099564;-0.01063572894781828;0.16176433861255646;0.2310906946659088;0.19989100098609924;-0.007888867519795895;-0.10009180009365082;-0.015590217895805836;0.18971438705921173;-0.17366357147693634;-0.07681003957986832;0.28814399242401123;0.19008876383304596;0.10449681431055069;-0.06359276175498962;-0.07357949018478394;0.016104156151413918;0.08523793518543243;0.25025475025177;-0.18622204661369324;-0.17948970198631287;-0.2513893246650696;-0.15695996582508087;-0.29404953122138977;0.11260479688644409;-0.2856127619743347;0.16480250656604767;0.030785810202360153;-0.23551969230175018;0.3361862301826477;0.07534748315811157;-0.19445590674877167;-0.10223060846328735;0.05842341110110283;0.25961872935295105;0.04410616308450699;-0.0002544363960623741
réformatrice;0.13419678807258606;0.13569286465644836;-0.12015341222286224;0.25615257024765015;-0.09521603584289551;-0.12151143699884415;0.07171064615249634;0.1264023631811142;-0.3533423840999603;0.4296495318412781;-0.10950739681720734;-0.5064103007316589;-0.0300361979752779;0.09404664486646652;-0.39182841777801514;0.16510027647018433;-0.1626233458518982;-0.19376298785209656;0.3703928589820862;-0.5552893877029419;0.35378536581993103;-0.03515195474028587;0.1327386349439621;-0.22496473789215088;-0.13368596136569977;0.21975870430469513;-0.11643467843532562;-0.15302860736846924;0.002723265439271927;-0.018067970871925354;-0.11759375035762787;0.025302626192569733;-0.07686229050159454;-0.3659648299217224;-0.39850693941116333;0.37979617714881897;-0.3618152141571045;0.09087619930505753;-0.016947651281952858;-0.1910262405872345;-0.16526943445205688;0.03108195774257183;-0.10725465416908264;-0.5310084223747253;-0.27766796946525574;-0.6264666318893433;0.23637112975120544;0.2672649323940277;-0.3434033989906311;-0.06851503998041153;0.25184735655784607;0.12004126608371735;-0.025530073791742325;-0.22426697611808777;-0.18875762820243835;-0.30836737155914307;0.022867266088724136;-0.1927226185798645;0.05594366788864136;0.1442655473947525;-0.6124188899993896;0.24656473100185394;0.3254353404045105;0.1330072432756424;-0.014496315270662308;0.44945237040519714;0.24093097448349;0.26472824811935425;-0.021716540679335594;0.17572258412837982;-0.15416763722896576;0.09500528872013092;-0.16441282629966736;-0.13742555677890778;0.37914279103279114;0.33398282527923584;0.17805148661136627;0.15132644772529602;-0.04782798886299133;-0.07749864459037781;0.06814549118280411;0.4608592092990875;-0.38236215710639954;-0.142671599984169;-0.36040735244750977;-0.16826823353767395;-0.2851296365261078;0.06070270761847496;-0.1935136616230011;0.22315970063209534;0.2162533402442932;-0.3669315576553345;0.5642597675323486;0.16424375772476196;-0.11364668607711792;-0.057638734579086304;0.2483990490436554;0.38992100954055786;-0.1427844911813736;0.10342352092266083
loimacron;0.052486322820186615;-0.017873072996735573;-0.18879523873329163;0.02294364757835865;-0.624848484992981;0.18564903736114502;-0.08535478264093399;-0.005761981476098299;-0.020302895456552505;0.1177169680595398;0.019409310072660446;-0.38270896673202515;-0.04178880900144577;0.22746829688549042;-0.3275068402290344;0.31624144315719604;-0.38147875666618347;-0.07605264335870743;-0.24874357879161835;-0.6370464563369751;0.07678960263729095;0.31174367666244507;0.48085683584213257;-0.34193846583366394;-0.3013736605644226;0.2529241442680359;-0.03861721232533455;-0.13274021446704865;0.2743191719055176;0.05409093573689461;-0.3118321895599365;-0.08467245101928711;0.32401522994041443;-0.15990714728832245;-0.0716928094625473;0.36547309160232544;-0.199186772108078;0.055828265845775604;-0.21816793084144592;-0.4927862286567688;0.1672588735818863;0.029139319434762;-0.27028125524520874;-0.41710758209228516;0.2613609731197357;-1.1519442796707153;0.06140211969614029;0.2732172906398773;-0.25286251306533813;-0.16729708015918732;0.23795382678508759;0.07142505049705505;-0.23373070359230042;0.09529419243335724;-0.3359021544456482;0.04250320419669151;0.4061505198478699;-0.28843194246292114;-0.05976852774620056;-0.08531376719474792;-0.6442837715148926;0.43396735191345215;0.5342580080032349;-0.11483559757471085;-0.04876495525240898;0.26147347688674927;0.6142498850822449;0.7810355424880981;-0.06431449949741364;-0.15854443609714508;-0.08163437992334366;0.363423228263855;-0.12440051883459091;-0.04546274617314339;0.3780190348625183;0.11187978833913803;-0.20313017070293427;0.15325859189033508;-0.39776164293289185;-0.015168430283665657;0.39265185594558716;0.39115002751350403;-0.2336360514163971;-0.2193097323179245;-0.31543388962745667;0.09160251915454865;-0.45109185576438904;0.5119987726211548;-0.4651411175727844;0.23490002751350403;-0.02989368513226509;-0.5533599853515625;0.8195191621780396;0.12926818430423737;-0.0724937692284584;0.15331223607063293;0.06435773521661758;0.1442505121231079;0.5183798670768738;-0.25701412558555603
eugénisme;0.07609837502241135;0.20411387085914612;-0.1817064732313156;-0.22593340277671814;-0.21396014094352722;-0.26354679465293884;0.20698316395282745;0.15620264410972595;-0.16842536628246307;0.2485058605670929;0.2731873691082001;-0.6390551328659058;0.23688510060310364;0.062268711626529694;-0.48180118203163147;0.4406350553035736;-0.011946178041398525;0.2995094656944275;0.16009941697120667;-0.42946892976760864;0.10528925806283951;0.17935165762901306;0.2639443278312683;-0.2526248097419739;-0.04640551283955574;-0.11271892488002777;-0.17209117114543915;-0.044726088643074036;0.028232116252183914;0.14805692434310913;-0.2800224721431732;0.24006962776184082;0.07358842343091965;0.045524124056100845;-0.3823915123939514;0.2811981737613678;-0.40004387497901917;0.21145549416542053;-0.12343716621398926;0.012125840410590172;-0.15187481045722961;-0.1755257099866867;-0.047622498124837875;-0.37055930495262146;0.07697916030883789;-0.694930374622345;-0.027654334902763367;-0.03183256462216377;0.009233936667442322;-0.3270035684108734;-0.23849233984947205;-0.28027474880218506;-0.49341756105422974;-0.3442850708961487;-0.2107195109128952;-0.5450640916824341;0.06708098948001862;-0.15833544731140137;-0.09760066121816635;-0.36482590436935425;-0.4268534779548645;0.3841027617454529;0.20634973049163818;0.14200474321842194;0.051878832280635834;0.11480079591274261;0.41195574402809143;0.2502524256706238;0.23857037723064423;-0.2833472788333893;-0.19001755118370056;0.04997851699590683;-0.09088043123483658;-0.22796761989593506;0.3816342353820801;0.5135809779167175;0.2313736379146576;-0.18404412269592285;0.12665021419525146;-0.16846725344657898;0.6927692294120789;0.6932390928268433;0.03804507851600647;-0.45829230546951294;-0.11145298182964325;-0.3534315228462219;-0.6074398756027222;0.14537131786346436;-0.673395037651062;0.285174697637558;-0.08422477543354034;-0.20526492595672607;0.22929032146930695;0.12924882769584656;-0.01950046792626381;-0.3349098265171051;0.11887433379888535;0.45907536149024963;-0.0799834206700325;0.017372850328683853
consubstantiel;0.21456412971019745;-0.13469374179840088;-0.18259793519973755;0.01959805190563202;-0.1733262538909912;-0.04854319617152214;0.20628006756305695;-0.0030196504667401314;-0.2914767265319824;0.323988139629364;-0.15451328456401825;-0.33839356899261475;0.052827056497335434;0.08594675362110138;-0.6003708243370056;0.2548556625843048;-0.02116311714053154;0.130311980843544;0.15349675714969635;-0.41786128282546997;0.04649946466088295;-0.19068670272827148;0.011503703892230988;-0.32738059759140015;0.03605682775378227;0.371390700340271;-0.18235912919044495;0.07987602055072784;0.16069981455802917;0.1531217396259308;-0.08522403240203857;0.04012651741504669;0.11696337908506393;0.04228149354457855;-0.32791489362716675;0.20677226781845093;-0.22216719388961792;0.07864956557750702;0.1551799327135086;-0.12361875921487808;-0.20082026720046997;-0.06502337753772736;-0.09472119808197021;-0.1716029942035675;-0.07524869590997696;-0.5532242059707642;-0.02085026167333126;0.03500320762395859;-0.0980517715215683;-0.18767902255058289;0.07794244587421417;-0.0944887027144432;-0.24059540033340454;0.035055048763751984;-0.12387640029191971;-0.3526877760887146;0.08264239877462387;-0.17659121751785278;0.17783965170383453;-0.08225996792316437;-0.37218350172042847;0.17456777393817902;0.10899066179990768;0.052644044160842896;-0.17458045482635498;0.47592881321907043;0.23352688550949097;0.30379170179367065;0.048983700573444366;-0.11293716728687286;-0.10548217594623566;0.35364630818367004;-0.0710732564330101;0.07561418414115906;0.25959089398384094;0.31261304020881653;0.17238862812519073;-0.02496839500963688;0.011608744040131569;0.13938991725444794;0.2971111238002777;0.5655117034912109;-0.0386948324739933;-0.24794673919677734;-0.06956364214420319;0.016528818756341934;-0.4875207841396332;0.2735220193862915;-0.2756003439426422;0.16739679872989655;0.05613526701927185;-0.08787990361452103;0.38406866788864136;0.20682194828987122;-0.2375863790512085;-0.3889898657798767;0.20428910851478577;0.398964524269104;-0.04870392754673958;0.028359849005937576
